CELL_ID,PC_1,PC_2,PC_3,UMAP_1,UMAP_2,UMAP_3,CLUSTER,STAGE_LR,STAGE_HR,STRAIN,DAY,HOST
X31032_1_76_sorted.bam,NA,NA,NA,25.48578534,-3.624354191,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_80_sorted.bam,NA,NA,NA,17.4048985,-0.562240786,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_84_sorted.bam,NA,NA,NA,25.13137326,-1.869025178,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_86_sorted.bam,NA,NA,NA,15.63829884,1.148085766,NA,NA,gametocyte,gametocyte (male),NA,NA,human
X31032_1_90_sorted.bam,NA,NA,NA,25.91177258,-2.762537308,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_94_sorted.bam,NA,NA,NA,26.53474316,-3.126633115,NA,NA,gametocyte,gametocyte (female),NA,NA,human
X31032_1_98_sorted.bam,NA,NA,NA,25.3986443,-4.205922909,NA,NA,gametocyte,gametocyte (female),NA,NA,human
PfAsex.61,NA,NA,NA,17.39776311,10.65619748,NA,NA,ring,ring,NA,NA,human
PfAsex.62,NA,NA,NA,16.47175297,7.390135699,NA,NA,ring,ring,NA,NA,human
PfAsex.63,NA,NA,NA,7.856885287,4.515144758,NA,NA,schizont,schizont,NA,NA,human
PfAsex.64,NA,NA,NA,7.995445582,15.03695291,NA,NA,schizont,schizont,NA,NA,human
PfAsex.65,NA,NA,NA,13.13137898,17.45751184,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.66,NA,NA,NA,16.10250077,9.495531016,NA,NA,ring,ring,NA,NA,human
PfAsex.67,NA,NA,NA,8.085461947,11.57945531,NA,NA,schizont,schizont,NA,NA,human
PfAsex.68,NA,NA,NA,15.36172471,18.47089761,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.69,NA,NA,NA,16.95144734,8.572495394,NA,NA,ring,ring,NA,NA,human
PfAsex.71,NA,NA,NA,11.60730347,18.00984757,NA,NA,schizont,schizont,NA,NA,human
PfAsex.72,NA,NA,NA,7.930048796,6.209937029,NA,NA,schizont,schizont,NA,NA,human
PfAsex.73,NA,NA,NA,20.0085648,11.82141583,NA,NA,ring,ring,NA,NA,human
PfAsex.74,NA,NA,NA,17.50762066,15.16809457,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.75,NA,NA,NA,19.10803113,13.3251838,NA,NA,ring,ring,NA,NA,human
PfAsex.76,NA,NA,NA,17.32646641,17.28522485,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.77,NA,NA,NA,15.46998295,5.71737855,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.79,NA,NA,NA,18.27980885,12.75857442,NA,NA,ring,ring,NA,NA,human
PfAsex.610,NA,NA,NA,8.623468253,14.21372407,NA,NA,schizont,schizont,NA,NA,human
PfAsex.611,NA,NA,NA,16.2459248,11.1818847,NA,NA,ring,ring,NA,NA,human
PfAsex.612,NA,NA,NA,15.17843136,11.50732701,NA,NA,ring,ring,NA,NA,human
PfAsex.613,NA,NA,NA,8.287484976,12.09300321,NA,NA,schizont,schizont,NA,NA,human
PfAsex.614,NA,NA,NA,9.802563521,16.13621896,NA,NA,schizont,schizont,NA,NA,human
PfAsex.615,NA,NA,NA,16.41427216,10.75440114,NA,NA,ring,ring,NA,NA,human
PfAsex.616,NA,NA,NA,17.28673157,6.768965655,NA,NA,ring,ring,NA,NA,human
PfAsex.617,NA,NA,NA,16.98566422,17.36355393,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.618,NA,NA,NA,16.42020116,6.186873369,NA,NA,ring,ring,NA,NA,human
PfAsex.620,NA,NA,NA,15.95359788,11.60636895,NA,NA,ring,ring,NA,NA,human
PfAsex.621,NA,NA,NA,15.18469987,16.1166324,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.622,NA,NA,NA,17.42473874,11.09840863,NA,NA,ring,ring,NA,NA,human
PfAsex.623,NA,NA,NA,8.434822413,13.21856111,NA,NA,schizont,schizont,NA,NA,human
PfAsex.624,NA,NA,NA,7.789244505,5.140499525,NA,NA,schizont,schizont,NA,NA,human
PfAsex.625,NA,NA,NA,7.871775481,6.549817972,NA,NA,schizont,schizont,NA,NA,human
PfAsex.626,NA,NA,NA,12.33062253,17.24352448,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.628,NA,NA,NA,15.82529244,15.01820367,NA,NA,ring,ring,NA,NA,human
PfAsex.629,NA,NA,NA,16.64355454,15.24520295,NA,NA,ring,ring,NA,NA,human
PfAsex.630,NA,NA,NA,17.66070637,16.11005586,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.631,NA,NA,NA,9.963291975,16.62583726,NA,NA,schizont,schizont,NA,NA,human
PfAsex.632,NA,NA,NA,8.069908949,9.277232104,NA,NA,schizont,schizont,NA,NA,human
PfAsex.633,NA,NA,NA,16.1031979,5.614981585,NA,NA,ring,ring,NA,NA,human
PfAsex.634,NA,NA,NA,7.890053126,14.48338311,NA,NA,schizont,schizont,NA,NA,human
PfAsex.635,NA,NA,NA,16.30568394,11.81055348,NA,NA,ring,ring,NA,NA,human
PfAsex.636,NA,NA,NA,16.83401665,14.17614739,NA,NA,ring,ring,NA,NA,human
PfAsex.637,NA,NA,NA,16.06910977,16.06729882,NA,NA,ring,ring,NA,NA,human
PfAsex.638,NA,NA,NA,17.88053784,16.40461724,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.639,NA,NA,NA,8.850746485,15.00947373,NA,NA,schizont,schizont,NA,NA,human
PfAsex.640,NA,NA,NA,17.68234334,12.49892228,NA,NA,ring,ring,NA,NA,human
PfAsex.641,NA,NA,NA,17.0736073,6.736120157,NA,NA,ring,ring,NA,NA,human
PfAsex.642,NA,NA,NA,15.56652245,12.06640332,NA,NA,ring,ring,NA,NA,human
PfAsex.643,NA,NA,NA,15.95012555,8.815703326,NA,NA,ring,ring,NA,NA,human
PfAsex.644,NA,NA,NA,17.60609707,15.83102792,NA,NA,ring,ring,NA,NA,human
PfAsex.645,NA,NA,NA,13.47570786,19.66305917,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.646,NA,NA,NA,17.63106999,7.768984728,NA,NA,ring,ring,NA,NA,human
PfAsex.647,NA,NA,NA,7.954529139,6.508809023,NA,NA,schizont,schizont,NA,NA,human
PfAsex.648,NA,NA,NA,16.59409985,18.18297761,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.649,NA,NA,NA,15.3949574,13.27941697,NA,NA,ring,ring,NA,NA,human
PfAsex.650,NA,NA,NA,15.26369366,10.70646947,NA,NA,ring,ring,NA,NA,human
PfAsex.651,NA,NA,NA,15.72306809,12.49802869,NA,NA,ring,ring,NA,NA,human
PfAsex.652,NA,NA,NA,15.1942614,15.91092866,NA,NA,ring,ring,NA,NA,human
PfAsex.653,NA,NA,NA,8.987782809,15.67086404,NA,NA,schizont,schizont,NA,NA,human
PfAsex.654,NA,NA,NA,17.67336163,15.69665902,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.655,NA,NA,NA,16.12679371,8.921566897,NA,NA,ring,ring,NA,NA,human
PfAsex.656,NA,NA,NA,7.882812354,4.944360667,NA,NA,schizont,schizont,NA,NA,human
PfAsex.657,NA,NA,NA,8.357539507,12.7608785,NA,NA,schizont,schizont,NA,NA,human
PfAsex.658,NA,NA,NA,8.118078562,7.983570986,NA,NA,schizont,schizont,NA,NA,human
PfAsex.659,NA,NA,NA,7.683139655,4.453140669,NA,NA,schizont,schizont,NA,NA,human
PfAsex.660,NA,NA,NA,16.48870835,6.242515497,NA,NA,ring,ring,NA,NA,human
PfAsex.661,NA,NA,NA,15.97942338,13.96525567,NA,NA,ring,ring,NA,NA,human
PfAsex.662,NA,NA,NA,15.61571965,16.25188058,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.663,NA,NA,NA,16.66026101,14.92556947,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.664,NA,NA,NA,15.89759717,18.36723512,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.665,NA,NA,NA,7.723913523,6.084086352,NA,NA,schizont,schizont,NA,NA,human
PfAsex.666,NA,NA,NA,16.15574727,9.730207377,NA,NA,ring,ring,NA,NA,human
PfAsex.667,NA,NA,NA,15.38739857,12.27573865,NA,NA,ring,ring,NA,NA,human
PfAsex.668,NA,NA,NA,16.03600011,11.28290265,NA,NA,ring,ring,NA,NA,human
PfAsex.669,NA,NA,NA,8.009114596,7.471522265,NA,NA,schizont,schizont,NA,NA,human
PfAsex.670,NA,NA,NA,17.13026795,9.334175997,NA,NA,ring,ring,NA,NA,human
PfAsex.672,NA,NA,NA,8.268053385,11.80523675,NA,NA,schizont,schizont,NA,NA,human
PfAsex.673,NA,NA,NA,14.87486252,17.72954362,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.674,NA,NA,NA,16.79024396,5.927237444,NA,NA,ring,ring,NA,NA,human
PfAsex.676,NA,NA,NA,15.4815062,10.85645574,NA,NA,ring,ring,NA,NA,human
PfAsex.677,NA,NA,NA,17.06192574,11.33752912,NA,NA,ring,ring,NA,NA,human
PfAsex.678,NA,NA,NA,8.049824568,5.289102488,NA,NA,schizont,schizont,NA,NA,human
PfAsex.679,NA,NA,NA,13.58107171,19.91400903,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.680,NA,NA,NA,13.32190117,19.51845353,NA,NA,ring,ring,NA,NA,human
PfAsex.681,NA,NA,NA,20.11300168,10.33400338,NA,NA,ring,ring,NA,NA,human
PfAsex.682,NA,NA,NA,19.9144238,9.996498995,NA,NA,ring,ring,NA,NA,human
PfAsex.683,NA,NA,NA,16.20965371,11.29628938,NA,NA,ring,ring,NA,NA,human
PfAsex.684,NA,NA,NA,20.21202359,10.7213487,NA,NA,ring,ring,NA,NA,human
PfAsex.686,NA,NA,NA,9.401349875,14.57914918,NA,NA,schizont,schizont,NA,NA,human
PfAsex.687,NA,NA,NA,13.65713963,19.46007531,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.688,NA,NA,NA,9.222927424,14.28918641,NA,NA,schizont,schizont,NA,NA,human
PfAsex.689,NA,NA,NA,15.45574174,14.27080339,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.690,NA,NA,NA,17.04109273,15.51708024,NA,NA,ring,ring,NA,NA,human
PfAsex.691,NA,NA,NA,8.725502345,13.46820729,NA,NA,schizont,schizont,NA,NA,human
PfAsex.692,NA,NA,NA,14.49561867,17.30508988,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.694,NA,NA,NA,7.853768679,7.035035067,NA,NA,schizont,schizont,NA,NA,human
PfAsex.695,NA,NA,NA,18.04300007,13.87390321,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.696,NA,NA,NA,8.91530976,15.59436982,NA,NA,schizont,schizont,NA,NA,human
PfAsex.710,NA,NA,NA,19.93023381,12.73789399,NA,NA,ring,ring,NA,NA,human
PfAsex.711,NA,NA,NA,16.65691075,8.66725152,NA,NA,ring,ring,NA,NA,human
PfAsex.712,NA,NA,NA,16.96655354,17.47112458,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.713,NA,NA,NA,17.23324856,14.89403909,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.714,NA,NA,NA,12.45352921,18.23394197,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.715,NA,NA,NA,7.967555853,11.44367784,NA,NA,schizont,schizont,NA,NA,human
PfAsex.717,NA,NA,NA,7.592193457,4.327239924,NA,NA,schizont,schizont,NA,NA,human
PfAsex.718,NA,NA,NA,17.35710988,9.677429133,NA,NA,ring,ring,NA,NA,human
PfAsex.719,NA,NA,NA,7.788529726,5.710567408,NA,NA,schizont,schizont,NA,NA,human
PfAsex.720,NA,NA,NA,18.23225484,15.24552339,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.722,NA,NA,NA,13.92793545,18.29388612,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.723,NA,NA,NA,16.15399155,17.13364404,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.725,NA,NA,NA,15.72205624,17.84642594,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.726,NA,NA,NA,17.91384015,11.41797441,NA,NA,ring,ring,NA,NA,human
PfAsex.727,NA,NA,NA,15.50007138,17.70637124,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.728,NA,NA,NA,17.18267522,10.4773969,NA,NA,ring,ring,NA,NA,human
PfAsex.729,NA,NA,NA,7.623449179,6.625651293,NA,NA,schizont,schizont,NA,NA,human
PfAsex.730,NA,NA,NA,19.2793015,14.07275575,NA,NA,ring,ring,NA,NA,human
PfAsex.731,NA,NA,NA,18.39159855,14.99073976,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.733,NA,NA,NA,19.99104581,12.42221921,NA,NA,ring,ring,NA,NA,human
PfAsex.734,NA,NA,NA,16.85599408,7.378130846,NA,NA,ring,ring,NA,NA,human
PfAsex.736,NA,NA,NA,12.41464219,18.48542779,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.737,NA,NA,NA,18.22037015,13.85444825,NA,NA,ring,ring,NA,NA,human
PfAsex.738,NA,NA,NA,10.59017357,16.36163133,NA,NA,schizont,schizont,NA,NA,human
PfAsex.739,NA,NA,NA,11.96858773,16.90979569,NA,NA,schizont,schizont,NA,NA,human
PfAsex.741,NA,NA,NA,12.19489178,18.60034555,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.742,NA,NA,NA,17.76669392,13.04624837,NA,NA,ring,ring,NA,NA,human
PfAsex.744,NA,NA,NA,15.52852139,17.10480683,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.745,NA,NA,NA,9.613725516,15.53106683,NA,NA,schizont,schizont,NA,NA,human
PfAsex.746,NA,NA,NA,16.84078202,12.57355874,NA,NA,ring,ring,NA,NA,human
PfAsex.747,NA,NA,NA,17.27876076,15.76186173,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.749,NA,NA,NA,16.96364197,11.90457242,NA,NA,ring,ring,NA,NA,human
PfAsex.750,NA,NA,NA,8.904315325,13.8724727,NA,NA,schizont,schizont,NA,NA,human
PfAsex.751,NA,NA,NA,14.43972096,18.85565179,NA,NA,ring,ring,NA,NA,human
PfAsex.752,NA,NA,NA,8.063986632,12.54930394,NA,NA,schizont,schizont,NA,NA,human
PfAsex.753,NA,NA,NA,17.3017529,13.77464288,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.754,NA,NA,NA,17.90212903,8.907733851,NA,NA,ring,ring,NA,NA,human
PfAsex.755,NA,NA,NA,18.03268704,11.05331319,NA,NA,ring,ring,NA,NA,human
PfAsex.757,NA,NA,NA,16.21300587,17.47531693,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.758,NA,NA,NA,16.92738614,16.86495393,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.759,NA,NA,NA,9.558424803,16.05579942,NA,NA,schizont,schizont,NA,NA,human
PfAsex.760,NA,NA,NA,10.24492917,16.09722322,NA,NA,schizont,schizont,NA,NA,human
PfAsex.761,NA,NA,NA,8.092488142,11.18984693,NA,NA,schizont,schizont,NA,NA,human
PfAsex.762,NA,NA,NA,12.23674473,18.41322892,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.763,NA,NA,NA,16.84594712,17.94214051,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.765,NA,NA,NA,18.23562703,12.15959352,NA,NA,ring,ring,NA,NA,human
PfAsex.766,NA,NA,NA,20.34271702,12.1427955,NA,NA,ring,ring,NA,NA,human
PfAsex.767,NA,NA,NA,9.391121718,15.64369767,NA,NA,schizont,schizont,NA,NA,human
PfAsex.768,NA,NA,NA,18.1242989,14.89726632,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.769,NA,NA,NA,8.768176409,14.44453233,NA,NA,schizont,schizont,NA,NA,human
PfAsex.770,NA,NA,NA,8.144792887,12.05183118,NA,NA,schizont,schizont,NA,NA,human
PfAsex.771,NA,NA,NA,17.34551129,10.10518544,NA,NA,ring,ring,NA,NA,human
PfAsex.773,NA,NA,NA,8.413573595,15.32934754,NA,NA,schizont,schizont,NA,NA,human
PfAsex.774,NA,NA,NA,16.65706048,9.348771029,NA,NA,ring,ring,NA,NA,human
PfAsex.775,NA,NA,NA,8.006746146,8.624414377,NA,NA,schizont,schizont,NA,NA,human
PfAsex.776,NA,NA,NA,14.64299855,19.40607636,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.777,NA,NA,NA,17.14522347,17.86893456,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.778,NA,NA,NA,16.34579835,13.48747342,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.779,NA,NA,NA,20.2832726,12.22094243,NA,NA,ring,ring,NA,NA,human
PfAsex.781,NA,NA,NA,20.14907536,11.69875424,NA,NA,ring,ring,NA,NA,human
PfAsex.782,NA,NA,NA,9.16973147,14.51410096,NA,NA,schizont,schizont,NA,NA,human
PfAsex.783,NA,NA,NA,14.22423348,18.1412658,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.784,NA,NA,NA,19.53386387,11.65754312,NA,NA,ring,ring,NA,NA,human
PfAsex.785,NA,NA,NA,17.8898972,13.49364465,NA,NA,ring,ring,NA,NA,human
PfAsex.786,NA,NA,NA,12.93794236,18.6529712,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.787,NA,NA,NA,18.08797154,16.10560029,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.789,NA,NA,NA,17.41986355,8.832172327,NA,NA,ring,ring,NA,NA,human
PfAsex.790,NA,NA,NA,8.044890734,8.759951525,NA,NA,schizont,schizont,NA,NA,human
PfAsex.791,NA,NA,NA,16.64401803,17.15409081,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.792,NA,NA,NA,7.855839583,7.629091196,NA,NA,schizont,schizont,NA,NA,human
PfAsex.793,NA,NA,NA,16.17676434,17.82693666,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.794,NA,NA,NA,18.09398732,14.42675775,NA,NA,trophozoite,trophozoite,NA,NA,human
PfAsex.795,NA,NA,NA,18.07235608,15.28442185,NA,NA,trophozoite,trophozoite,NA,NA,human
